"","X","Y"
"1833",9.6731849,45.6854614
"1834",9.6733313,45.6855155
"1835",9.6735553,45.6852922
"1836",9.6751618,45.6848205
"1837",9.6729903,45.6867558
"1838",9.6723356,45.6873851
"1839",9.6731476,45.6855797
"1840",9.6732127,45.6855689
"1841",9.6952726,45.7124903
"1842",9.6962085,45.7117654
"1843",9.6938518,45.7101227
"1844",9.6946034,45.7107197
"1845",9.6968096,45.7116608
"1846",9.6968508,45.7116206
"1847",9.6957196,45.7112279
"1848",9.6960397,45.7110158
"1849",9.696207,45.7108134
"1850",9.6964081,45.7105865
"1851",9.6966507,45.7103349
"1852",9.6910877,45.7128264
"1853",9.6963528,45.7139573
"1854",9.6879718,45.7114899
"1855",9.6969349,45.7115345
"1856",9.6973893,45.7110964
"1857",9.6976196,45.7108647
"1858",9.697239,45.7109662
"1859",9.6974491,45.7107715
"1860",9.6744214,45.713138
"1861",9.6730859,45.7136215
"1862",9.6713138,45.7140684
"1863",9.6698356,45.7144303
"1864",9.6677402,45.7151045
"1865",9.6676802,45.7151846
"1866",9.667012,45.7151489
"1867",9.6680191,45.7157387
"1868",9.6684688,45.7168204
"1869",9.6686405,45.7170528
"1870",9.6688371,45.7173352
"1871",9.6688478,45.7173507
"1872",9.6691929,45.7178489
"1873",9.6703223,45.719162
"1874",9.67037,45.7151992
"1875",9.6629723,45.7188401
"1876",9.6701751,45.7163861
"1877",9.6706589,45.7162977
"1878",9.6708072,45.716265
"1879",9.6713161,45.7161554
"1880",9.6763777,45.7147361
"1881",9.6772991,45.7145646
"1882",9.6775248,45.7145218
"1883",9.6799381,45.7140643
"1884",9.6813341,45.7137687
"1885",9.6800593,45.7128012
"1886",9.6769171,45.7136137
"1887",9.6773425,45.7143941
"1888",9.633609,45.7169005
"1889",9.6337664,45.7168072
"1890",9.6357592,45.7159736
"1891",9.6516884,45.6924704
"1892",9.6517015,45.6931458
"1893",9.6491552,45.6930926
"1894",9.6491358,45.6935208
"1895",9.6964005,45.6986697
"1896",9.6974367,45.6984098
"1897",9.6992992,45.6979218
"1898",9.6974491,45.6976281
"1899",9.6954918,45.6980956
"1900",9.6959093,45.6966211
"1901",9.6970925,45.695657
"1902",9.6962248,45.6995398
"1903",9.7037926,45.6923571
"1904",9.702897,45.6910268
"1905",9.7060726,45.6924404
"1906",9.7058079,45.6919606
"1907",9.7053141,45.6908631
"1908",9.7063728,45.6917719
"1909",9.7056935,45.6907604
"1910",9.7076159,45.6912761
"1911",9.7093062,45.6906708
"1912",9.7076439,45.6913295
"1913",9.7043574,45.6949887
"1914",9.7044252,45.6925148
"1915",9.7031396,45.6925929
"1916",9.7086605,45.693213
"1917",9.7060094,45.6941523
"1918",9.7032326,45.6958729
"1919",9.7004297,45.6893522
"1920",9.7043109,45.6873611
"1921",9.7065697,45.6894953
"1922",9.7054744,45.6898811
"1923",9.7082388,45.6891187
"1924",9.7084477,45.689214
"1925",9.7094208,45.6888765
"1926",9.7089097,45.6890862
"1927",9.7097294,45.6889827
"1928",9.6748936,45.681998
"1929",9.6904785,45.6940829
"1930",9.689264,45.6944059
"1931",9.6928021,45.6934072
"1932",9.6933166,45.6947382
"1933",9.6941434,45.6944949
"1934",9.6942069,45.6961132
"1935",9.6949538,45.6959284
"1936",9.6936648,45.6936958
"1937",9.6928424,45.6939323
"1938",9.6934862,45.6933506
"1939",9.7065703,45.6950057
"1940",9.7043417,45.6950929
"1941",9.7009636,45.6945852
"1942",9.702915,45.6966352
"1943",9.6937718,45.7065028
"1944",9.6659912,45.7144681
"1945",9.6580069,45.7172685
"1946",9.6602317,45.7163609
"1947",9.6624737,45.7145842
"1948",9.6654399,45.7149021
"1949",9.6655553,45.714869
"1950",9.6642483,45.7148225
"1951",9.6643989,45.7146926
"1952",9.6646681,45.7144597
"1953",9.6649998,45.7146447
"1954",9.6773394,45.7089524
"1955",9.6707799,45.7114595
"1956",9.6709968,45.7112614
"1957",9.6712717,45.7110028
"1958",9.6702483,45.7104899
"1959",9.6700198,45.7107061
"1960",9.6699026,45.7110744
"1961",9.669884,45.7138536
"1962",9.669497,45.7137671
"1963",9.668874,45.7135697
"1964",9.6775497,45.7101607
"1965",9.6774604,45.7096815
"1966",9.6762909,45.709259
"1967",9.6755207,45.7112165
"1968",9.6739484,45.7087195
"1969",9.680995,45.7080848
"1970",9.681679,45.7077914
"1971",9.6812654,45.7060618
"1972",9.6804598,45.7063975
"1973",9.6881791,45.7062518
"1974",9.6908753,45.7087225
"1975",9.6919587,45.7080564
"1976",9.6975466,45.7087362
"1977",9.6991136,45.7091943
"1978",9.6998144,45.7087451
"1979",9.700541,45.7081901
"1980",9.6915639,45.7077456
"1981",9.6920317,45.7079295
"1982",9.6931857,45.7071634
"1983",9.6921409,45.7078552
"1984",9.6942117,45.7076291
"1985",9.6995585,45.707337
"1986",9.6948297,45.7048948
"1987",9.6942424,45.70592
"1988",9.6970495,45.7063271
"1989",9.6953096,45.710592
"1990",9.6953887,45.7106314
"1991",9.6957033,45.7107909
"1992",9.6937123,45.7099452
"1993",9.6944787,45.7091474
"1994",9.6937366,45.7099268
"1995",9.6960711,45.7100234
"1996",9.6965609,45.7109586
"1997",9.6962411,45.7111041
"1998",9.7005202,45.7094717
"1999",9.6990852,45.7101959
"2000",9.6934861,45.6887463
"2001",9.6981065,45.7046487
"2002",9.6957069,45.7042354
"2003",9.6953711,45.7043551
"2004",9.6952186,45.7041214
"2005",9.6935794,45.7044162
"2006",9.6940711,45.704243
"2007",9.6586994,45.6790114
"2008",9.6629989,45.6792231
"2009",9.6684193,45.7143326
"2010",9.6674585,45.720307
"2011",9.6682989,45.7207945
"2012",9.6657021,45.7204067
"2013",9.6673956,45.7217745
"2014",9.6675997,45.7220653
"2015",9.6707528,45.7218161
"2016",9.671198,45.7215705
"2017",9.6629707,45.7206423
"2018",9.6638681,45.7200871
"2019",9.6651559,45.7193414
"2020",9.6619469,45.7206249
"2021",9.6624002,45.7203686
"2022",9.6628666,45.7200844
"2023",9.6633245,45.7198041
"2024",9.6634384,45.7197325
"2025",9.6638073,45.7195042
"2026",9.6651983,45.7187959
"2027",9.6672698,45.7226117
"2028",9.6676676,45.7235709
"2029",9.6634917,45.7209455
"2030",9.6643049,45.7204415
"2031",9.6650982,45.7199561
"2032",9.6624711,45.7212994
"2033",9.6622198,45.7210812
"2034",9.6618201,45.7206655
"2035",9.6649022,45.7223442
"2036",9.6640095,45.721286
"2037",9.661514,45.720439
"2038",9.6605833,45.7196907
"2039",9.6608335,45.7212774
"2040",9.682102,45.7157057
"2041",9.6821388,45.7161829
"2042",9.6821622,45.7166665
"2043",9.682995,45.717455
"2044",9.6821772,45.7123597
"2045",9.683193,45.7133386
"2046",9.6703337,45.7191705
"2047",9.6711386,45.7188439
"2048",9.680936,45.717103
"2049",9.6814197,45.7169254
"2050",9.685143,45.7170283
"2051",9.6952656,45.6958908
"2052",9.6956246,45.6961072
"2053",9.6987985,45.7004408
"2054",9.6970198,45.6994241
"2055",9.6974184,45.7008785
"2056",9.6607067,45.7167456
"2057",9.6616987,45.7175492
"2058",9.6621028,45.7179993
"2059",9.6602377,45.7171835
"2060",9.6597541,45.717672
"2061",9.6589574,45.7182046
"2062",9.6607789,45.7185039
"2063",9.6587801,45.7169451
"2064",9.6574081,45.7192276
"2065",9.6580935,45.7187786
"2066",9.6585343,45.7184912
"2067",9.6638356,45.7164425
"2068",9.6631087,45.716011
"2069",9.6628695,45.715869
"2070",9.6626573,45.7157431
"2071",9.6619982,45.7153518
"2072",9.6670674,45.7157962
"2073",9.6667576,45.715353
"2074",9.6631875,45.7181598
"2075",9.6642732,45.7177305
"2076",9.6636257,45.7174032
"2077",9.6630683,45.7171136
"2078",9.6690532,45.7138666
"2079",9.6714096,45.7142498
"2080",9.671076,45.7136439
"2081",9.6720873,45.7144422
"2082",9.6745904,45.7137776
"2083",9.6704978,45.7137937
"2084",9.671348,45.7135755
"2085",9.6728273,45.713173
"2086",9.6726451,45.7125089
"2087",9.6742283,45.7129555
"2088",9.6736717,45.7132009
"2089",9.6700112,45.7158392
"2090",9.6803687,45.6817866
"2091",9.6805822,45.6807473
"2092",9.6820904,45.6811265
"2093",9.6816922,45.6814641
"2094",9.6830081,45.6759471
"2095",9.6803148,45.6751327
"2096",9.6822788,45.6758531
"2097",9.6770133,45.6751764
"2098",9.6850666,45.6773286
"2099",9.6833936,45.6758298
"2100",9.6831097,45.6758012
"2101",9.6833589,45.6759132
"2102",9.6832209,45.6760457
"2103",9.6859008,45.6769591
"2104",9.6570644,45.6848574
"2105",9.6573753,45.684993
"2106",9.6575218,45.6850333
"2107",9.6577858,45.6850599
"2108",9.6624969,45.6867659
"2109",9.6603285,45.6843392
"2110",9.661266,45.6824021
"2111",9.6604256,45.68385
"2112",9.6578643,45.684939
"2113",9.6309936,45.6870712
"2114",9.630946,45.6873531
"2115",9.6308067,45.6874848
"2116",9.6301983,45.6875209
"2117",9.6300951,45.6865886
"2118",9.630661,45.6865517
"2119",9.6302737,45.6856898
"2120",9.6306586,45.6887929
"2121",9.6306727,45.6888676
"2122",9.6328507,45.6941102
"2123",9.6328683,45.6944612
"2124",9.6328799,45.694611
"2125",9.6328586,45.695211
"2126",9.6334563,45.6955084
"2127",9.6318525,45.6944964
"2128",9.628973,45.6942658
"2129",9.6290347,45.6936918
"2130",9.632614,45.6941165
"2131",9.6675791,45.7188251
"2132",9.668298,45.7187225
"2133",9.6772026,45.7170366
"2134",9.6774252,45.7172609
"2135",9.6774214,45.718021
"2136",9.6777576,45.7187706
"2137",9.6797149,45.7188847
"2138",9.6791658,45.7167927
"2139",9.6792971,45.717426
"2140",9.6786837,45.7169477
"2141",9.6777273,45.7158528
"2142",9.6784632,45.7156724
"2143",9.6791924,45.7154962
"2144",9.67997,45.7153062
"2145",9.6713547,45.7187437
"2146",9.6714771,45.7186866
"2147",9.6723267,45.7182818
"2148",9.6744823,45.7173422
"2149",9.6752564,45.7168597
"2150",9.6703543,45.7166458
"2151",9.6698386,45.7168638
"2152",9.6703117,45.717405
"2153",9.6706462,45.7177757
"2154",9.6712296,45.7170201
"2155",9.6714858,45.7174663
"2156",9.6685087,45.7174133
"2157",9.6687536,45.7182886
"2158",9.6684573,45.7193623
"2159",9.6681022,45.7175262
"2160",9.6689134,45.7192893
"2161",9.6767188,45.7159194
"2162",9.679658,45.7144718
"2163",9.6809182,45.7142423
"2164",9.6798383,45.7150365
"2165",9.6665252,45.6822722
"2166",9.6625443,45.6849109
"2167",9.6625787,45.6850691
"2168",9.6642149,45.6923774
"2169",9.6711978,45.6875033
"2170",9.6717125,45.6875378
"2171",9.671585,45.6881418
"2172",9.6707242,45.688596
"2173",9.678508,45.6998004
"2174",9.6777801,45.7014535
"2175",9.6778539,45.7012564
"2176",9.6773555,45.7012025
"2177",9.6777908,45.7012672
"2178",9.6777186,45.7014049
"2179",9.6788198,45.7006909
"2180",9.6819571,45.7010267
"2181",9.6820965,45.7005314
"2182",9.6821239,45.7000754
"2183",9.6793847,45.7008158
"2184",9.6795147,45.7007576
"2185",9.6839034,45.7156193
"2186",9.6775941,45.7034358
"2187",9.6777404,45.7039674
"2188",9.6776319,45.7043843
"2189",9.6777264,45.7026067
"2190",9.6776484,45.7030733
"2191",9.6819846,45.7035979
"2192",9.6820497,45.7032562
"2193",9.681953,45.7033379
"2194",9.682324,45.7048009
"2195",9.6896379,45.6950501
"2196",9.689292,45.6959431
"2197",9.6906936,45.696263
"2198",9.6870607,45.6949952
"2199",9.6874136,45.6956438
"2200",9.6888092,45.6952752
"2201",9.6930076,45.6947442
"2202",9.694192,45.6967083
"2203",9.6938228,45.6961827
"2204",9.6920551,45.6967837
"2205",9.6937512,45.6962744
"2206",9.6940919,45.6968701
"2207",9.6616165,45.6914417
"2208",9.6608752,45.6761772
"2209",9.6608892,45.6759402
"2210",9.6609769,45.6758824
"2211",9.66142,45.6759683
"2212",9.6610453,45.6854532
"2213",9.6403702,45.6789627
"2214",9.6447211,45.6778339
"2215",9.6451946,45.677706
"2216",9.64763,45.6770706
"2217",9.6411282,45.6835223
"2218",9.6502257,45.7080532
"2219",9.6306823,45.6889495
"2220",9.6827262,45.6761568
"2221",9.6769166,45.6753668
"2222",9.6385297,45.6790472
"2223",9.644848,45.6920019
"2224",9.6454202,45.6922911
"2225",9.6457236,45.6923038
"2226",9.6445326,45.6932527
"2227",9.6446491,45.6924758
"2228",9.6462907,45.6914364
"2229",9.6469725,45.6909869
"2230",9.646381,45.691841
"2231",9.6469419,45.690774
"2232",9.6476312,45.6905975
"2233",9.6464433,45.692095
"2234",9.6468836,45.6921062
"2235",9.6473142,45.6907827
"2236",9.6620256,45.7215536
"2237",9.662865,45.7210918
"2238",9.6611768,45.7216245
"2239",9.6744611,45.7222472
"2240",9.6766818,45.7255903
"2241",9.6809372,45.7186369
"2242",9.6819131,45.7210913
"2243",9.6794767,45.7212519
"2244",9.6751119,45.7206112
"2245",9.6710012,45.7242478
"2246",9.6750721,45.7198848
"2247",9.67351,45.7201902
"2248",9.6589968,45.684608
"2249",9.6589388,45.6846423
"2250",9.6917337,45.7079973
"2251",9.6896801,45.7094892
"2252",9.6855894,45.712569
"2253",9.692085,45.7077846
"2254",9.6920332,45.7077406
"2255",9.6924712,45.7074693
"2256",9.6797718,45.6976017
"2257",9.6800203,45.6979776
"2258",9.6773897,45.6983149
"2259",9.6773346,45.6983324
"2260",9.6772575,45.6983584
"2261",9.6772337,45.6983663
"2262",9.6774276,45.6984457
"2263",9.677286,45.6982732
"2264",9.6404108,45.6723186
"2265",9.6420887,45.6723803
"2266",9.6453639,45.6727381
"2267",9.645301,45.6727687
"2268",9.6436095,45.6736468
"2269",9.6471379,45.7122264
"2270",9.6583776,45.7073579
"2271",9.6593509,45.7077772
"2272",9.6645537,45.7093319
"2273",9.664521,45.7091944
"2274",9.6406203,45.7151574
"2275",9.642951,45.7133586
"2276",9.6435337,45.7134694
"2277",9.643018,45.7132184
"2278",9.682212,45.6967112
"2279",9.6817875,45.696295
"2280",9.66962,45.7039618
"2281",9.6692961,45.7038371
"2282",9.6689095,45.7041288
"2283",9.6459009,45.7085997
"2284",9.641405,45.7096463
"2285",9.6398192,45.7081521
"2286",9.6339974,45.7075426
"2287",9.6327922,45.7071954
"2288",9.6277544,45.7028425
"2289",9.6267422,45.7028048
"2290",9.6246057,45.7012334
"2291",9.6294594,45.7015507
"2292",9.6788274,45.7015177
"2293",9.6785323,45.7022528
"2294",9.6784589,45.702424
"2295",9.6782381,45.7029002
"2296",9.6584211,45.7065654
"2297",9.6399025,45.7134023
"2298",9.6787914,45.7024824
"2299",9.677447,45.7059712
"2300",9.6775806,45.7051662
"2301",9.6776475,45.7045302
"2302",9.676097,45.7053226
"2303",9.6755975,45.705377
"2304",9.6643749,45.7226035
"2305",9.6839115,45.7158023
"2306",9.6855635,45.7164527
"2307",9.6868286,45.6845307
"2308",9.6872406,45.684142
"2309",9.6822961,45.6878708
"2310",9.6825134,45.6876993
"2311",9.6825121,45.6878274
"2312",9.6767065,45.6939663
"2313",9.6775834,45.6928914
"2314",9.7010383,45.7151298
"2315",9.7015302,45.7138463
"2316",9.7016842,45.7134232
"2317",9.6998009,45.7150057
"2318",9.6927379,45.719365
"2319",9.6906863,45.7195714
"2320",9.6894781,45.7194407
"2321",9.690852,45.7146833
"2322",9.6920103,45.7167131
"2323",9.692457,45.7171494
"2324",9.6925787,45.7194481
"2325",9.6937926,45.6847612
"2326",9.6931285,45.6839661
"2327",9.7003216,45.6808553
"2328",9.7008369,45.6804945
"2329",9.7021536,45.6795768
"2330",9.7016464,45.6821662
"2331",9.699947,45.6797985
"2332",9.695147,45.6781709
"2333",9.6960792,45.6783657
"2334",9.6963838,45.6784286
"2335",9.6963912,45.6785246
"2336",9.6959509,45.6785979
"2337",9.6992204,45.6827788
"2338",9.6940203,45.679898
"2339",9.6901768,45.6793448
"2340",9.6838566,45.6780114
"2341",9.690411,45.6790916
"2342",9.6902444,45.679288
"2343",9.6768433,45.6810911
"2344",9.6780662,45.6819196
"2345",9.6796897,45.6830229
"2346",9.6784984,45.6823573
"2347",9.6824945,45.67905
"2348",9.6835451,45.6795544
"2349",9.6819926,45.6794326
"2350",9.6815439,45.6785713
"2351",9.681669,45.6781475
"2352",9.6817654,45.6787165
"2353",9.6777781,45.6794543
"2354",9.682092,45.6817597
"2355",9.6818654,45.6819491
"2356",9.6396858,45.7113837
"2357",9.6341098,45.7101305
"2358",9.6613813,45.7024798
"2359",9.6765781,45.6753965
"2360",9.6792479,45.6801771
"2361",9.6794378,45.6800167
"2362",9.6781624,45.6992653
"2363",9.6782044,45.6992465
"2364",9.6786863,45.6990653
"2365",9.6787509,45.6990399
"2366",9.6592947,45.6905218
"2367",9.6596348,45.689735
"2368",9.66225,45.6911719
"2369",9.6574903,45.6894933
"2370",9.6588042,45.6912706
"2371",9.6590194,45.6909651
"2372",9.6580013,45.6899622
"2373",9.6576371,45.6904762
"2374",9.69261,45.707377
"2375",9.6925338,45.7075062
"2376",9.6924958,45.7081429
"2377",9.6921024,45.7080801
"2378",9.661335,45.7189485
"2379",9.6714556,45.6736701
"2380",9.6727882,45.6757258
"2381",9.6713949,45.6764135
"2382",9.6935421,45.6907279
"2383",9.69513,45.6902601
"2384",9.6883362,45.6902335
"2385",9.6880996,45.6904361
"2386",9.6879096,45.6899445
"2387",9.6585358,45.7064669
"2388",9.658599,45.7064447
"2389",9.6421605,45.6854123
"2390",9.6419363,45.6852121
"2391",9.6393571,45.6922186
"2392",9.6417902,45.6930952
"2393",9.6366454,45.6896776
"2394",9.636436,45.6897106
"2395",9.6318799,45.6903638
"2396",9.6484599,45.6934921
"2397",9.6485574,45.693295
"2398",9.643077,45.6923209
"2399",9.6314868,45.6905684
"2400",9.6404265,45.6941393
"2401",9.6414231,45.6960093
"2402",9.6411578,45.6903555
"2403",9.6411913,45.6893528
"2404",9.6368585,45.6896466
"2405",9.6396275,45.6924605
"2406",9.6387615,45.692566
"2407",9.6465694,45.6924835
"2408",9.6472688,45.6924897
"2409",9.6559259,45.6930985
"2410",9.6559896,45.6930906
"2411",9.6455589,45.6889593
"2412",9.6458959,45.6890175
"2413",9.6421007,45.6848111
"2414",9.6422484,45.685087
"2415",9.6493219,45.6935295
"2416",9.6666324,45.70105
"2417",9.6604466,45.6991495
"2418",9.664701,45.699446
"2419",9.6654675,45.6987323
"2420",9.6471742,45.6945898
"2421",9.6482384,45.6947821
"2422",9.662562,45.7069594
"2423",9.7009968,45.7064649
"2424",9.701782,45.7058531
"2425",9.6997419,45.7072454
"2426",9.6670577,45.7098021
"2427",9.6526809,45.6803981
"2428",9.6526356,45.6804345
"2429",9.6522389,45.6808466
"2430",9.6527046,45.6803822
"2431",9.6471428,45.6825214
"2432",9.6504157,45.6809728
"2433",9.6559973,45.7147876
"2434",9.6587796,45.7151194
"2435",9.6765646,45.7024976
"2436",9.6786629,45.7090514
"2437",9.6783177,45.709186
"2438",9.6783932,45.7089192
"2439",9.6692748,45.7127396
"2440",9.6784567,45.7085721
"2441",9.6520039,45.6936424
"2442",9.6506729,45.6913305
"2443",9.6526179,45.6924879
"2444",9.6525977,45.6935999
"2445",9.6543216,45.6908913
"2446",9.6537204,45.6922516
"2447",9.6864651,45.705507
"2448",9.6583394,45.7065149
"2449",9.6584123,45.7064943
"2450",9.6730568,45.6850769
"2451",9.685616,45.6722161
"2452",9.6853794,45.6735974
"2453",9.6766853,45.6820417
"2454",9.6769088,45.6818767
"2455",9.6733697,45.6854816
"2456",9.6727958,45.7119035
"2457",9.6735384,45.7122719
"2458",9.6662041,45.7126201
"2459",9.6862026,45.7190039
"2460",9.6861171,45.7187324
"2461",9.6806344,45.7076712
"2462",9.6862394,45.718892
"2463",9.6819001,45.7091298
"2464",9.6727447,45.7096495
"2465",9.6866239,45.7185573
"2466",9.6862159,45.718951
"2467",9.6829275,45.7201505
"2468",9.6860763,45.7183886
"2469",9.661837,45.6956702
"2470",9.6637442,45.692431
"2471",9.6514088,45.70043
"2472",9.6579021,45.7075462
"2473",9.6567316,45.7077957
"2474",9.679706,45.7001063
"2475",9.6794047,45.6996399
"2476",9.6808879,45.6989892
"2477",9.6811856,45.6992442
"2478",9.6738347,45.7035639
"2479",9.6797649,45.7000336
"2480",9.676751,45.7088556
"2481",9.67648,45.7087403
"2482",9.6442844,45.6899459
"2483",9.6653254,45.7007452
"2484",9.6652404,45.7008116
"2485",9.6647435,45.7002856
"2486",9.6646196,45.6999118
"2487",9.664624,45.6997251
"2488",9.6657452,45.7009858
"2489",9.6657799,45.7011016
"2490",9.6651115,45.7006241
"2491",9.6649115,45.7006218
"2492",9.664008,45.7039849
"2493",9.6649481,45.7045118
"2494",9.6638556,45.7038186
"2495",9.6645481,45.7035588
"2496",9.6644846,45.7034804
"2497",9.6628298,45.718038
"2498",9.6636916,45.7140729
"2499",9.6642125,45.7139351
"2500",9.6638976,45.7141921
"2501",9.6635907,45.7144657
"2502",9.663988,45.7162961
"2503",9.6629076,45.717256
"2504",9.6634975,45.7139606
"2505",9.6634157,45.7139133
"2506",9.668585,45.6862671
"2507",9.6677341,45.687466
"2508",9.6692868,45.6861263
"2509",9.6693738,45.6863378
"2510",9.6709987,45.6947272
"2511",9.6610465,45.7126805
"2512",9.6592766,45.7120183
"2513",9.6607656,45.7129304
"2514",9.6634661,45.7112014
"2515",9.6644269,45.6950796
"2516",9.6559402,45.7176314
"2517",9.6537217,45.7171697
"2518",9.6562656,45.7174898
"2519",9.6550334,45.7163247
"2520",9.6534464,45.6927305
"2521",9.6664085,45.6876747
"2522",9.6858105,45.7031009
"2523",9.6863295,45.7034624
"2524",9.6832381,45.695134
"2525",9.6842473,45.6946689
"2526",9.6842194,45.7040518
"2527",9.6866711,45.7025552
"2528",9.6834637,45.6953627
"2529",9.6847818,45.6950737
"2530",9.6864647,45.7159603
"2531",9.6881394,45.7175001
"2532",9.6909172,45.7168296
"2533",9.6858622,45.7175581
"2534",9.6471236,45.7122597
"2535",9.6453497,45.7134716
"2536",9.6590734,45.7090467
"2537",9.6573533,45.6973735
"2538",9.6647156,45.6995515
"2539",9.6646822,45.6996129
"2540",9.6653493,45.6995336
"2541",9.6645503,45.6995527
"2542",9.6679337,45.6966097
"2543",9.6721668,45.6949071
"2544",9.6689357,45.6957639
"2545",9.6649117,45.6914306
"2546",9.6815345,45.71761
"2547",9.6814456,45.7178865
"2548",9.681782,45.7178102
"2549",9.6866685,45.72475
"2550",9.6805885,45.7188704
"2551",9.6263704,45.6959247
"2552",9.6939542,45.7056586
"2553",9.6938764,45.7059178
"2554",9.6918026,45.7051754
"2555",9.6934075,45.7065914
"2556",9.6904184,45.7056792
"2557",9.691721,45.7065102
"2558",9.6786351,45.7185215
"2559",9.6787771,45.7174238
"2560",9.6781514,45.6944952
"2561",9.6528985,45.710313
"2562",9.6599399,45.7200835
"2563",9.6586895,45.7191425
"2564",9.6606696,45.7038408
"2565",9.6649354,45.7029823
"2566",9.6631837,45.7028676
"2567",9.6690124,45.6825536
"2568",9.6689549,45.682616
"2569",9.6760615,45.6937042
"2570",9.675663,45.6935397
"2571",9.670252,45.6807174
"2572",9.6691875,45.6854417
"2573",9.6699103,45.6806782
"2574",9.6698219,45.6804555
"2575",9.6699569,45.6803309
"2576",9.6696914,45.6785742
"2577",9.6700164,45.6825208
"2578",9.6699099,45.6817495
"2579",9.6565614,45.6752216
"2580",9.6692966,45.6805407
"2581",9.6688958,45.680841
"2582",9.6692269,45.6806162
"2583",9.695103,45.7081063
"2584",9.6653015,45.7168176
"2585",9.665926,45.7162519
"2586",9.6581254,45.7067835
"2587",9.6580733,45.7069255
"2588",9.6587104,45.7075796
"2589",9.6513058,45.7216023
"2590",9.6482583,45.7202471
"2591",9.686905,45.7202127
"2592",9.6806043,45.7209522
"2593",9.6672793,45.7176975
"2594",9.6637486,45.7189034
"2595",9.6829388,45.7182017
"2596",9.6373836,45.7109319
"2597",9.6620549,45.7029489
"2598",9.6621937,45.7024885
"2599",9.6844814,45.7097037
"2600",9.6831015,45.7089845
"2601",9.6835866,45.7105768
"2602",9.6818929,45.7085214
"2603",9.68328,45.7088158
"2604",9.6853028,45.7054856
"2605",9.6802327,45.7061245
"2606",9.6881311,45.6938511
"2607",9.6869142,45.6925659
"2608",9.6880682,45.6924906
"2609",9.6686334,45.6757696
"2610",9.6689304,45.6750735
"2611",9.6307841,45.6902227
"2612",9.6399317,45.6840564
"2613",9.6323078,45.6858761
"2614",9.6401665,45.6841909
"2615",9.6351506,45.6882855
"2616",9.6347509,45.6882681
"2617",9.6347686,45.6881187
"2618",9.6404378,45.6843461
"2619",9.6400667,45.6843276
"2620",9.6345228,45.6881327
"2621",9.6305951,45.6906117
"2622",9.6707627,45.6776626
"2623",9.6702618,45.6773367
"2624",9.669838,45.6770746
"2625",9.6636885,45.6760396
"2626",9.6635531,45.6770528
"2627",9.6633881,45.676939
"2628",9.6621087,45.6762537
"2629",9.6629547,45.675998
"2630",9.6630753,45.6759503
"2631",9.6634383,45.6769061
"2632",9.6634743,45.6759638
"2633",9.6641948,45.676003
"2634",9.6991121,45.7142944
"2635",9.6981285,45.7139273
"2636",9.6967002,45.7134113
"2637",9.6737116,45.6915763
"2638",9.6738686,45.691445
"2639",9.6696424,45.6864776
"2640",9.6531312,45.6957843
"2641",9.692634,45.704872
"2642",9.6302601,45.6855271
"2643",9.6307985,45.6866258
"2644",9.6314907,45.6864626
"2645",9.6309717,45.6868672
"2646",9.684103,45.6778145
"2647",9.6781109,45.6823946
"2648",9.6686141,45.6890428
"2649",9.6612256,45.6758569
"2650",9.6625211,45.7050217
"2651",9.6644296,45.7049156
"2652",9.6677327,45.6764102
"2653",9.6542203,45.6758423
"2654",9.6609034,45.6762051
"2655",9.6573506,45.6759559
"2656",9.6769511,45.6864911
"2657",9.6695375,45.6807047
"2658",9.6693714,45.6807793
"2659",9.6692364,45.6807373
"2660",9.6693686,45.6805643
"2661",9.6736425,45.6913119
"2662",9.6806107,45.7128335
"2663",9.6802935,45.7128161
"2664",9.6811821,45.7128644
"2665",9.6821526,45.7129337
"2666",9.6618166,45.7029455
"2667",9.6631731,45.71423
"2668",9.6629529,45.7141057
"2669",9.6632788,45.7138238
"2670",9.6953758,45.7166082
"2671",9.6633995,45.6770343
"2672",9.6617611,45.6772799
"2673",9.6947642,45.7145282
"2674",9.6946532,45.7146317
"2675",9.6959744,45.7148176
"2676",9.6949738,45.7146823
"2677",9.6922391,45.7144336
"2678",9.6944215,45.7169353
"2679",9.6945065,45.7155738
"2680",9.6910117,45.7145208
"2681",9.6936244,45.7086803
"2682",9.7007099,45.7125594
"2683",9.6406671,45.6911104
"2684",9.6603678,45.7195383
"2685",9.6596935,45.7190051
"2686",9.6649244,45.7142387
"2687",9.6504795,45.7120575
"2688",9.6507718,45.7128461
"2689",9.6505227,45.7124512
"2690",9.6515404,45.7217604
"2691",9.6514361,45.7216099
"2692",9.6508882,45.7201068
"2693",9.6517289,45.7196152
"2694",9.6516209,45.7182684
"2695",9.646736,45.6893841
"2696",9.6466403,45.6897386
"2697",9.6436143,45.6798207
"2698",9.6729805,45.6845672
"2699",9.6562461,45.6890184
"2700",9.6589007,45.6886152
"2701",9.6596146,45.6883584
"2702",9.6599971,45.6881866
"2703",9.6594086,45.687509
"2704",9.6472349,45.6934321
"2705",9.6280068,45.6936004
"2706",9.6284559,45.6927985
"2707",9.6455931,45.6891151
"2708",9.6513322,45.6890658
"2709",9.6559102,45.6890246
"2710",9.670863,45.6940313
"2711",9.6853897,45.6991193
"2712",9.6860046,45.7005616
"2713",9.6551609,45.6981759
"2714",9.6558908,45.6891677
"2715",9.6916513,45.7143825
"2716",9.6444185,45.691658
"2717",9.6443835,45.6914841
