"","V1"
"1245",0.0844557877282142
"1246",0.0739001830840738
"1247",0.0643587780609906
"1248",0.0936206828068895
"1249",0.0919882108738897
"1250",0.0905336245058715
"1251",0.0885393784245284
"1252",0.0907013372391292
"1253",0.0897929583619166
"1254",0.0891436487491948
"1255",0.0894720150322723
"1256",0.0618142612714801
"1257",0.062240472528131
"1258",0.0618142612714801
"1259",0.0576155460090261
"1260",0.0581401452531284
"1261",0.054008605303878
"1262",0.0670548762809591
"1263",0.0763828328076987
"1264",0.139004486872045
"1265",0.139684953260647
"1266",0.115640274418116
"1267",0.114878462167659
"1268",0.136521917236589
"1269",0.127586689492174
"1270",0.121443315044278
"1271",0.12814286342062
"1272",0.127542287728947
"1273",0.088243855686184
"1274",0.0854707705821656
"1275",0.131750509572157
"1276",0.26794603666064
"1277",0.25544318661303
"1278",0.290164146619049
"1279",0.133833767304309
"1280",0.149817597833477
"1281",0.2365990798787
"1282",0.219322203650443
"1283",0.283939360437827
"1284",0.267054193054278
"1285",0.502174975893351
"1286",0.457259613699004
"1287",0.318634278722275
"1288",0.32364883851976
"1289",0.299944036661006
"1290",0.309926706723494
"1291",0.325023328724346
"1292",0.328993304096199
"1293",0.337154565463978
"1294",0.366268858763862
"1295",0.366361771415402
"1296",0.349128438800524
"1297",0.313534237457882
"1298",0.301775241941616
"1299",0.291586613798112
"1300",0.295031495908191
"1301",0.286576279917452
"1302",0.284475632615178
"1303",0.284681737861774
"1304",0.288756950480862
"1305",0.282995394076927
"1306",0.313975769720946
"1307",0.318919867053714
"1308",0.337479911008278
"1309",0.253208531200341
"1310",0.239177306592169
"1311",0.246481511797474
"1312",0.172649085169895
"1313",0.155310804825798
"1314",0.132065531911815
"1315",0.228448396862308
"1316",0.23650329722745
"1317",0.30548102588656
"1318",0.169949425629141
"1319",0.169958247215925
"1320",0.173024604844583
"1321",0.235677872788157
"1322",0.207597353127662
"1323",0.195207654367953
"1324",0.190163286524681
"1325",0.186991115108535
"1326",0.185908704825506
"1327",0.192996211776381
"1328",0.181566025221959
"1329",0.174717652188099
"1330",0.173321474614109
"1331",0.180394740810661
"1332",0.173321474614109
"1333",0.192188985940743
"1334",0.0981430977623475
"1335",0.274068485871233
"1336",0.260548113222363
"1337",0.223017772526586
"1338",0.179324323372301
"1339",0.100330176148425
"1340",0.0976038301064273
"1341",0.0993440296508796
"1342",0.0964726673753053
"1343",0.097692860528538
"1344",0.0992188550713884
"1345",0.178154173991398
"1346",0.178243906615691
"1347",0.172245343944613
"1348",0.132430742079157
"1349",0.152659991008174
"1350",0.927868696516251
"1351",0.874652797034278
"1352",0.837330068503313
"1353",0.859829935127155
"1354",1.07838189158946
"1355",0.944064835791868
"1356",0.847632589025047
"1357",0.769750119921827
"1358",0.825038685667379
"1359",0.884791660399913
"1360",0.818487661581638
"1361",0.881019529420829
"1362",0.943602436523118
"1363",1.05965080127298
"1364",1.15569283960256
"1365",0.790455715485312
"1366",0.828957241110097
"1367",0.738548967465809
"1368",0.697439209023732
"1369",0.754879302798795
"1370",0.741708240861371
"1371",0.651366699586951
"1372",0.898526617555339
"1373",0.850686091549259
"1374",0.409724219217389
"1375",0.407513550727816
"1376",0.640410054120811
"1377",0.608696155147579
"1378",0.439177562137788
"1379",0.082097969802043
"1380",0.110038726938294
"1381",0.121612661003821
"1382",0.0665034098820245
"1383",0.0586825298092693
"1384",0.0506210789214147
"1385",0.046222377724301
"1386",0.0453469817538772
"1387",0.525820161978893
"1388",0.755535645200753
"1389",0.75656873900666
"1390",0.67820834642264
"1391",0.650144616881274
"1392",0.646442839517694
"1393",0.636338193880774
"1394",0.959874147330683
"1395",0.956761852690167
"1396",0.947383650827415
"1397",0.93163731918723
"1398",0.305076078136207
"1399",0.403253644334861
"1400",0.618701523626127
"1401",0.575135233556038
"1402",0.563138092853009
"1403",0.554381595071352
"1404",0.309123925546172
"1405",0.340210674558142
"1406",1.66352287243525
"1407",1.65493370815823
"1408",0.325737363726691
"1409",0.439929850764397
"1410",0.481132668166453
"1411",0.333039102797888
"1412",0.346513781874805
"1413",0.344127935321955
"1414",0.385992293288479
"1415",0.386055852806771
"1416",0.218689998073808
"1417",0.211278030724998
"1418",0.207256830141061
"1419",0.206457763042975
"1420",0.761311632279845
"1421",0.607634676993751
"1422",0.461320162931979
"1423",0.459542248428969
"1424",0.453851313190048
"1425",0.456045097880284
"1426",0.456909780666389
"1427",0.49059443645186
"1428",0.488936679285243
"1429",0.397868685969341
"1430",1.29356138320625
"1431",1.28859274004319
"1432",0.48114829979217
"1433",0.471507181256063
"1434",0.468199236590456
"1435",0.388026122856974
"1436",1.29504501851596
"1437",0.613730314575275
"1438",0.0905869813286005
"1439",0.0644853517827827
"1440",0.0613993117676027
"1441",0.0596621155663387
"1442",0.0613067747581861
"1443",0.068069643111831
"1444",0.0765014069269423
"1445",0.0862155932405922
"1446",0.107687675257446
"1447",0.0896321470573632
"1448",0.408653793752971
"1449",0.411105791942287
"1450",0.464116493544675
"1451",0.422562559465247
"1452",0.489224116425748
"1453",0.487904410719738
"1454",0.467185020127722
"1455",0.406505668694816
"1456",0.914176075180659
"1457",0.998302146903398
"1458",0.828788160592134
"1459",0.877338632698064
"1460",1.20353977777808
"1461",1.04404723235244
"1462",1.03757527570819
"1463",1.21520820415171
"1464",0.357266430523727
"1465",0.357331147600895
"1466",0.12480495776963
"1467",0.431445172331889
"1468",0.428813495496881
"1469",0.4432256551573
"1470",0.414343340133755
"1471",0.375229330398124
"1472",0.957870568635856
"1473",0.61665550386163
"1474",0.399981744085863
"1475",0.547314252517766
"1476",0.545634723273604
"1477",0.485190247678814
"1478",0.424911799967575
"1479",0.150851993516007
"1480",0.161294475820695
"1481",0.175258305017831
"1482",0.282181772809946
"1483",0.287444241785453
"1484",0.267738900502815
"1485",0.269673204058334
"1486",0.295994574653332
"1487",0.59031841544171
"1488",0.586238342213188
"1489",0.380515209583738
"1490",0.379835236706086
"1491",0.436871106092002
"1492",0.327192583974875
"1493",0.329930608604011
"1494",0.384914521485461
"1495",0.379046570725754
"1496",0.426357529248994
"1497",0.354680823367408
"1498",0.35663417762646
"1499",0.364872506729804
"1500",0.418819047676747
"1501",0.400595451898263
"1502",0.359288090280752
"1503",0.350902495258207
"1504",0.364001535307914
"1505",0.370593006870969
"1506",0.378923757409152
"1507",0.45594170044556
"1508",0.45832043018563
"1509",0.640247991544828
"1510",0.641939682297946
"1511",0.646896338138564
"1512",0.654765250400019
"1513",0.653544684732301
"1514",1.27687944334784
"1515",0.870813025293107
"1516",0.912892014021049
"1517",0.431850937836253
"1518",0.41407731405039
"1519",0.410481078843385
"1520",0.382742697677393
"1521",0.379977561065197
"1522",0.34074611981307
"1523",0.661530467408742
"1524",0.622683210176444
"1525",0.582107599039023
"1526",0.792243914528727
"1527",0.783999281126762
"1528",0.662423959944685
"1529",0.632181669458953
"1530",1.01421170978343
"1531",1.14702984433547
"1532",0.842236614291837
"1533",0.83376071559802
"1534",0.143333691669891
"1535",0.156016488652775
"1536",0.263594402585233
"1537",0.263989907280041
"1538",0.169641440392125
"1539",0.184092296516575
"1540",0.208907777665872
"1541",0.210119893385039
"1542",0.216062105751627
"1543",0.225959794093553
"1544",0.240922195131544
"1545",0.168233554182787
"1546",0.123403858163008
"1547",0.198458392695921
"1548",0.199308168017142
"1549",0.215286923599189
"1550",0.224832005930623
"1551",0.22293706044176
"1552",0.229108391543143
"1553",0.0833421830499122
"1554",0.0818523001678232
"1555",0.0804811322180573
"1556",0.0904847805696985
"1557",0.104268910398319
"1558",0.120641468645793
"1559",0.143144374397009
"1560",0.115451071414325
"1561",0.111937434682253
"1562",0.12732193593072
"1563",0.143146026588628
"1564",0.163209233257853
"1565",0.162178766915695
"1566",0.159280633906313
"1567",0.115022368686276
"1568",0.216409286328286
"1569",0.0944507030906914
"1570",0.0798811078698641
"1571",0.0688926931605549
"1572",0.0618083701364633
"1573",0.128045264071011
"1574",0.127986964663713
"1575",0.132209344956377
"1576",0.144607643593718
"1577",0.15568376919163
"1578",0.144481914183709
"1579",0.110608840426804
"1580",0.12353811460687
"1581",0.451303957986041
"1582",0.450502563170769
"1583",0.47361553790145
"1584",0.472831527281998
"1585",0.346225980603838
"1586",0.352458481654938
"1587",0.365795060236791
"1588",0.375071292885545
"1589",0.386749070172808
"1590",0.444606826835688
"1591",0.435900634421575
"1592",0.358585200038459
"1593",0.431188387625502
"1594",0.431167994971329
"1595",0.431196049864601
"1596",0.362738813071696
"1597",0.38487852933713
"1598",0.365495996687121
"1599",0.306797914528904
"1600",0.471526440767553
"1601",0.470120182782579
"1602",0.497395915469894
"1603",0.474006196654446
"1604",0.476148309628286
"1605",0.465426437693195
"1606",0.467639265962
"1607",0.485382286099395
"1608",0.484704357174375
"1609",0.493201384764144
"1610",0.426620967057094
"1611",0.414033605425877
"1612",0.340423676160588
"1613",0.162624527789213
"1614",0.240095350622648
"1615",0.228684898059163
"1616",0.215924204369411
"1617",0.141465338494113
"1618",0.153784041631148
"1619",0.0691582863928526
"1620",0.0783885273096915
"1621",0.0899353898629961
"1622",0.115553080608263
"1623",0.294386266885659
"1624",0.268817572446296
"1625",0.276775110435875
"1626",0.280686330655857
"1627",0.283591395788869
"1628",0.28326631029749
"1629",0.284820208460365
"1630",0.236770078626665
"1631",0.206750494725571
"1632",0.20598356991113
"1633",0.232860346119605
"1634",0.234207762135226
"1635",0.221007373612854
"1636",0.151318713241573
"1637",0.24594476789831
"1638",0.298745484788033
"1639",0.304501708636951
"1640",0.411671141576594
"1641",0.428309449030262
"1642",0.432654214366567
"1643",0.314314635279723
"1644",0.34116503904428
"1645",0.28186405084278
"1646",0.271960090104985
"1647",0.279887990572962
"1648",0.291505188991957
"1649",0.371722442174413
"1650",0.366614907895415
"1651",0.349378542289398
"1652",0.357956485716632
"1653",0.346650811706308
"1654",0.296794989093057
"1655",0.35888497081597
"1656",0.348055440379534
"1657",0.339111561471021
"1658",0.258264684542344
"1659",0.258467431628009
"1660",0.258264684542344
"1661",0.271774360722877
"1662",0.292220374435012
"1663",0.280242561343918
"1664",0.259491308558389
"1665",0.215051848404941
"1666",0.208907777665872
"1667",0.278928241570848
"1668",0.25826204489695
"1669",0.320622020763512
"1670",0.330709363932399
"1671",0.352862336232886
"1672",0.353627400898922
"1673",0.359337729907742
"1674",0.426529588099198
"1675",0.422477983338963
"1676",0.2804045843466
"1677",0.380515209583738
"1678",0.103615163951154
"1679",0.017713567647577
"1680",0.0177144141295184
"1681",0.0176946534250033
"1682",0.0177007227657136
"1683",0.017711280268429
"1684",0.0177184053860483
"1685",0.0177199555078089
"1686",0.207736701326929
"1687",0.207736701326929
"1688",0.337284601999194
"1689",0.334320199805378
"1690",0.104228340455701
"1691",0.100570949505392
"1692",0.0967388412200662
"1693",0.0950595200649782
"1694",0.206508600673535
"1695",0.207883994749718
"1696",0.154854082571485
"1697",0.147242563191605
"1698",0.0925220846956742
"1699",0.0945659138217833
"1700",0.0736465269024656
"1701",0.460463909031274
"1702",0.452782540365277
"1703",0.350635013828068
"1704",0.325179811415189
"1705",0.322395263819928
"1706",0.231913889723154
"1707",0.233425282475979
"1708",0.234552065842296
"1709",0.235446626060453
"1710",0.242639400652008
"1711",0.252264242699944
"1712",0.242215271627245
"1713",0.242215271627245
"1714",0.244674335056715
"1715",0.245168569920399
"1716",0.247563734086573
"1717",0.222332122369846
"1718",0.221179426879889
"1719",0.219915645447113
"1720",0.219024524178956
"1721",0.218836123541395
"1722",0.149596314062211
"1723",0.149307674977494
"1724",0.243703286756276
"1725",0.242796485460532
"1726",0.238393111511364
"1727",0.231351022033545
"1728",0.0895297653392837
"1729",0.0792778420147151
"1730",0.0750559953419529
"1731",0.0606702117731247
"1732",0.0616423140947433
"1733",0.0737236183828394
"1734",0.0775520161347685
"1735",0.0853961164041729
"1736",0.076200233932066
"1737",0.0895276456239679
"1738",0.0882907113499596
"1739",0.0937044299663353
"1740",0.311633371331287
"1741",0.312079926535629
"1742",0.273569693241555
"1743",0.27426779145989
"1744",0.467975437887758
"1745",0.491774885587334
"1746",0.549685347450269
"1747",0.546768202333216
"1748",0.552124631710137
"1749",0.466060402795134
"1750",0.450927554691055
"1751",0.413434759305423
"1752",0.443307339835293
"1753",0.552081341190457
"1754",0.580009714975886
"1755",0.591808563622702
"1756",0.608316469335669
"1757",0.644301675346264
"1758",0.742071278523097
"1759",0.415599600886492
"1760",0.380146889643635
"1761",0.3635903523744
"1762",0.597701319944921
"1763",0.208683860326625
"1764",0.206845047067532
"1765",0.0614959879454195
"1766",0.0599218166776504
"1767",0.0599863696610957
"1768",0.0615659157983944
"1769",0.064515830043581
"1770",0.0580081490960212
"1771",0.05733897386664
"1772",0.05733897386664
"1773",0.0579964753152928
"1774",0.0617947876336383
"1775",0.0677955074094577
"1776",0.0749429473084545
"1777",0.13817802473522
"1778",0.129064066804824
"1779",0.117825584024817
"1780",0.107157979430766
"1781",0.0976545201024985
"1782",0.138597996968773
"1783",0.138722210994476
"1784",0.134731941972515
"1785",0.131518281068404
"1786",0.134520297902156
"1787",0.131314240904132
"1788",0.182681374305301
"1789",0.183784868683161
"1790",0.208683860326625
"1791",0.197815998194896
"1792",0.159663874270329
"1793",0.0497078842666803
"1794",0.0710047905683205
"1795",0.0710047905683205
"1796",0.0718931105200043
"1797",0.522833278600951
"1798",0.666639950567045
"1799",0.805909271639399
"1800",0.792377996560462
"1801",1.28241582064987
"1802",1.27544073533462
"1803",1.30499684071463
"1804",1.29180619142787
"1805",1.01945570436693
"1806",0.792034225824065
"1807",0.827493679378008
"1808",0.82747725831164
"1809",0.823373447486795
"1810",0.814535857057202
"1811",0.858716634886643
"1812",0.640150126624031
"1813",0.595071169146333
"1814",0.585408831057047
"1815",0.793275264775281
"1816",0.8083873848868
"1817",0.121219052589918
"1818",0.619281191920034
"1819",0.600295789044352
"1820",0.580107371039676
"1821",0.73531275014659
"1822",0.697601056848376
"1823",0.841460095892453
"1824",0.721460120893124
"1825",0.783285537266706
"1826",0.844373516206204
"1827",0.466708888216642
"1828",0.446951302965013
"1829",0.446605894857435
"1830",0.470048177228707
"1831",0.465210662170186
"1832",0.463841978697432
"1833",0.457396273474267
"1834",0.454083500027759
"1835",0.445606132009555
"1836",0.438216035091314
"1837",0.439674936214028
"1838",0.438950318066325
"1839",0.57672761873504
"1840",0.693372805787164
"1841",0.699191973774816
"1842",0.668561749004904
"1843",0.698532749358064
"1844",0.597034070409112
"1845",0.97831220316019
"1846",0.97509099318201
"1847",0.138658627603581
"1848",0.387981100516414
"1849",0.372257990630706
"1850",0.379904439198418
"1851",0.38160646706494
"1852",0.379904439198418
"1853",0.390001249751998
"1854",0.39977414788149
"1855",0.482476241377194
"1856",0.48457863445672
"1857",0.394947954391555
"1858",0.0777028509238401
"1859",0.0776265204411041
"1860",0.106328778057523
"1861",0.106465149809306
"1862",0.106328778057523
"1863",0.52867593615788
"1864",0.531883401095141
"1865",0.234978173280512
"1866",0.21532978072015
"1867",0.198957753974761
"1868",0.256432126197634
"1869",0.345108469889332
"1870",0.363249457498323
"1871",0.756076735132539
"1872",0.759264729120293
"1873",1.23618825034995
"1874",1.27239400789432
"1875",1.25200159564368
"1876",1.2646789689769
"1877",1.27362994021966
"1878",1.28051226477028
"1879",0.104491123627849
"1880",0.223421691219098
"1881",0.224288700686037
"1882",0.101265558428027
"1883",0.100075671496335
"1884",0.581083867408958
"1885",0.578107462080143
"1886",0.207989249288108
"1887",0.208053376898365
"1888",0.207989249288108
"1889",0.794879097899511
"1890",0.76210828453022
"1891",0.727965756484131
"1892",0.691204797605667
"1893",0.312143124952336
"1894",0.728605192079468
"1895",0.535090880963934
"1896",0.567011613242244
"1897",0.571928932319438
"1898",0.584867082561605
"1899",0.588496658696782
"1900",0.106605829424346
"1901",0.105733596416999
"1902",0.200086588577161
"1903",0.198918608186463
"1904",0.647567111464144
"1905",0.612599355927273
"1906",0.613019382558067
"1907",0.783457680481033
"1908",0.781244831098032
"1909",0.143405562040555
"1910",0.151237972981219
"1911",0.157041101367409
"1912",0.135292044079717
"1913",0.056066645449044
"1914",0.0487399784117606
"1915",0.0455704385148874
"1916",0.0977687126253269
"1917",0.0824644589664397
"1918",0.067392113858352
"1919",0.0550625450217334
"1920",0.179100657504249
"1921",0.179100657504249
"1922",0.41192101317497
"1923",0.41762734014177
"1924",0.418773693393326
"1925",0.402615264607479
"1926",0.418773693393326
"1927",0.158251937243416
"1928",0.14841240950026
"1929",0.144242263089419
"1930",0.148460154418663
"1931",0.150331342031262
"1932",0.370814147665638
"1933",0.242684976944796
"1934",0.243786552182635
"1935",0.280094801794414
"1936",0.183104200449537
"1937",0.211900028039177
"1938",0.579305173394532
"1939",0.585572931139536
"1940",0.59281195311595
"1941",0.597237537828557
"1942",0.284796870739379
"1943",0.284191656152871
"1944",0.291944961175552
"1945",0.289024057327497
"1946",0.288438355775157
"1947",0.288438355775157
"1948",0.38215167538946
"1949",0.254288334981897
"1950",0.253495542954546
"1951",0.186565489653996
"1952",0.356250873072582
"1953",0.391818741833803
"1954",0.391184262979812
"1955",1.25301501202137
"1956",1.24060536240353
"1957",1.21303405689412
"1958",1.16917530683517
"1959",0.48322035811612
"1960",0.59757527949125
"1961",0.576507447217609
"1962",0.601412533147832
"1963",0.493170510681663
"1964",0.495522047053871
"1965",0.472181963230485
"1966",0.474116935312443
"1967",0.379600797836161
"1968",0.279485680524221
"1969",0.336287137003551
"1970",0.343843237168163
"1971",0.257265312140151
"1972",0.315664021010337
"1973",0.661109447889681
"1974",0.685672555886823
"1975",0.486320706355148
"1976",0.483143418861079
"1977",0.33565944153071
"1978",0.335408777241123
"1979",0.335408777241123
"1980",0.296341245621372
"1981",0.260715241969336
"1982",0.490057129001082
"1983",0.464697523517292
"1984",0.516803318943288
"1985",0.516414467461158
"1986",0.379419247882179
"1987",0.381140399443804
"1988",0.604706434745221
"1989",0.468049560085812
"1990",0.421702807134433
"1991",0.240695839836624
"1992",0.363480235645673
"1993",0.408974043279825
"1994",0.545261523706328
"1995",0.548314196300006
"1996",0.144056078781794
"1997",0.326948307931516
"1998",0.327649530072292
"1999",0.324896485254169
"2000",0.0660306083242362
"2001",0.4577441256124
"2002",0.459617449160658
"2003",0.460252019605578
"2004",0.454743187477296
"2005",0.355731085559579
"2006",0.370916325716913
"2007",0.0341147726545311
"2008",0.034307240772489
"2009",0.698372115008978
"2010",0.244760316407906
"2011",0.235771815898015
"2012",0.245784223462051
"2013",0.228510069378464
"2014",0.274941352297994
"2015",0.441821313852118
"2016",0.391189398966599
"2017",0.419500104362318
"2018",0.419226792976301
"2019",0.428645674257796
"2020",0.394474984901021
"2021",0.468838333851378
"2022",0.318177928612149
"2023",0.309765989581179
"2024",0.755694454230603
"2025",0.482568413082318
"2026",0.481099923753485
"2027",0.57234344270874
"2028",0.561227127511828
"2029",0.723220890474155
"2030",0.199493669599799
"2031",0.132713009928305
"2032",0.172109032975367
"2033",0.0465955374383121
"2034",0.0435420057224487
"2035",0.333607710850918
"2036",0.0432037691122031
"2037",0.293883067867122
"2038",0.279475714877017
"2039",0.0591668940650889
"2040",0.0442249206800665
"2041",0.0892916718053356
"2042",0.0428607097452101
"2043",0.422341657680747
"2044",0.659069878152699
"2045",0.291759033967836
"2046",0.180081834547291
"2047",0.179942611389156
"2048",1.21711668489388
"2049",1.12509481865565
"2050",1.09539413465623
"2051",1.08917650175675
"2052",0.539054426829682
"2053",1.12123392877647
"2054",0.291592873303728
"2055",0.291017079589162
"2056",0.382788706303642
"2057",0.385006886676957
"2058",0.373750701113132
"2059",0.369166027493575
"2060",0.36035008541639
"2061",0.402906273413765
"2062",0.40323327329937
"2063",0.374735951243592
"2064",0.378842093306759
"2065",0.161770278419461
"2066",0.161306437834401
"2067",0.164085399177753
"2068",0.147387394435236
"2069",0.142494311947131
"2070",0.239078396185739
"2071",0.0602316033673281
"2072",0.0655182347371516
"2073",0.0615331468465267
"2074",0.0613641419354461
"2075",0.214025791086304
"2076",0.232405157705994
"2077",0.0562218177102213
"2078",0.0552826265367268
"2079",1.17468671881354
"2080",1.23761956091978
"2081",1.07595733354069
"2082",1.15911291694836
"2083",0.726585618927107
"2084",0.0409618033860124
"2085",0.0408249832468996
"2086",0.0408249832468996
"2087",0.0596729774378287
"2088",0.519038215492234
"2089",0.0145038231358793
"2090",0.014291561733274
"2091",0.0158501477025066
"2092",0.0156325663911139
"2093",0.380465097672259
"2094",1.23393026141076
"2095",0.497584926726171
"2096",0.494414402767965
"2097",0.52298966419296
"2098",0.522846744431586
"2099",0.504074412569156
"2100",0.495310508612722
"2101",0.512645985730961
"2102",0.512259718345495
"2103",0.107265471630576
"2104",0.0887144239487225
"2105",0.0847791487781989
"2106",0.105130327736258
"2107",0.0991170870578668
"2108",0.0967946583324511
"2109",0.121286684981927
"2110",0.280186959030179
"2111",0.358536395119556
"2112",0.358892333724837
"2113",0.358625470244956
"2114",0.354016509202494
"2115",0.519948414892245
"2116",0.809327798049162
"2117",0.623281409981032
"2118",0.964652970823702
"2119",0.0923912467934341
"2120",0.092361097701253
"2121",0.092361097701253
"2122",0.0756285238600689
"2123",0.0725485566393181
"2124",0.44453520354175
"2125",0.446344021415659
"2126",0.440601078145619
"2127",0.441236517752621
"2128",0.439158022386849
"2129",0.439822807787732
"2130",0.0612211351230285
"2131",0.0595120590229211
"2132",0.687734662691182
"2133",0.122874248832352
"2134",0.245850012141025
"2135",0.246290706522434
"2136",0.168303715537935
"2137",0.179780212945733
"2138",0.179656369679354
"2139",0.553521190193063
"2140",0.591211695123764
"2141",0.794543550781357
"2142",0.792654809679249
"2143",0.698485311642286
"2144",0.807317209211332
"2145",0.553366071001309
"2146",0.517824937363613
"2147",0.592182211670048
"2148",0.622051219912596
"2149",0.594999502635892
"2150",0.544349613999666
"2151",0.303675460090047
"2152",0.359657036450842
"2153",0.386484283719498
"2154",0.385941559544796
"2155",0.346500220049244
"2156",0.194643399672286
"2157",0.182859113180703
"2158",0.312641396998327
"2159",0.262954074180457
"2160",0.180427495798676
"2161",0.0584812287018493
"2162",0.199375026670963
"2163",0.0177199555078089
"2164",0.0913507105571936
"2165",0.181257201116773
"2166",0.18208448548539
"2167",0.286748940938862
"2168",0.284345151837826
"2169",0.285510058952127
"2170",0.292239495927849
"2171",0.287851244109391
"2172",0.469202557168776
"2173",0.428785630598033
"2174",0.485923691064767
"2175",0.489117417041507
"2176",0.488877173254325
"2177",0.533263329084008
"2178",0.471100359089287
"2179",0.596136024537298
"2180",0.591544660007978
"2181",0.590412523893631
"2182",0.651333540120608
"2183",0.351013386967428
"2184",0.699501056425563
"2185",0.694967386440755
"2186",0.662408112598497
"2187",0.64877070800635
"2188",0.666949917990898
"2189",0.630723906833282
"2190",0.587543518207469
"2191",0.13030212481609
"2192",0.124473629776773
"2193",0.123285304990651
"2194",0.983375525422002
"2195",1.00086292958037
"2196",1.24067089549657
"2197",0.374986079680007
"2198",0.439411190878242
"2199",0.313761180394163
"2200",0.60285902893357
"2201",1.17105874477317
"2202",0.664036496000157
"2203",0.16210096075072
"2204",0.165350613831436
"2205",0.614099938791807
"2206",0.531901186082985
"2207",0.679406393080162
"2208",0.635074426189932
"2209",0.622210873357765
"2210",0.502978946843903
"2211",0.466333027856021
"2212",0.408214046102727
"2213",0.41683102956941
"2214",1.00453130323385
"2215",0.160482472038689
"2216",0.1539516862223
"2217",0.165268317008874
"2218",0.176795060263885
"2219",0.17969506965427
"2220",0.0559232704147384
"2221",0.0529715065843458
"2222",0.0519764581374618
"2223",0.0845438753244594
"2224",0.680435148166701
"2225",0.674275688176861
"2226",0.105921041540975
"2227",0.098390592903582
"2228",0.0995403701065663
"2229",0.100416502835075
"2230",0.102468486591197
"2231",0.0808112294139596
"2232",0.0836036249284362
"2233",0.105928577195375
"2234",0.315166339860424
"2235",0.21084443150506
"2236",0.30252236770444
"2237",0.279089735207692
"2238",0.0771228844971789
"2239",0.0600127062037858
"2240",0.0391700961240516
"2241",0.0488788219117318
"2242",0.0168781106598063
"2243",0.0171040572839038
"2244",0.0182503374509371
"2245",0.537566014482725
"2246",0.51273971475792
"2247",0.630577865532181
"2248",0.523328952808378
"2249",0.533530368864734
"2250",0.558090160963233
"2251",0.614707013542352
"2252",0.521366574641689
"2253",0.528333483112835
"2254",0.556753244987494
"2255",0.525618560757408
"2256",0.854024113186634
"2257",0.401349629531133
"2258",0.402897324205094
"2259",0.336422135664401
"2260",0.523509361698025
"2261",0.108244645856571
"2262",0.941099363478751
"2263",0.922372721870153
"2264",0.657925691125084
"2265",0.677666402408604
"2266",0.610348961048709
"2267",0.594977679290662
"2268",0.585887422865467
"2269",0.854601550439938
"2270",0.864341738695055
"2271",0.903843152436916
"2272",0.882971917048005
"2273",0.925848772926733
"2274",0.90420654306824
"2275",0.877206320562156
"2276",0.861235688670307
"2277",0.474273876943866
"2278",0.478885142466139
"2279",0.792101631513341
"2280",0.769290069035247
"2281",0.469533288281301
"2282",0.479348528957959
"2283",0.400298094848534
"2284",0.41894340848401
"2285",0.681975617882877
"2286",0.605416557831267
"2287",0.534069653875892
"2288",0.503970103380347
"2289",0.555229222525505
"2290",0.550824972023001
"2291",0.487948836617402
"2292",0.487643847602162
"2293",0.914616695082987
"2294",0.510747233106291
"2295",0.352167969574361
"2296",0.38463399725533
"2297",0.848638866425575
"2298",0.835044992068181
"2299",0.897953620209809
"2300",0.774202058882443
"2301",0.540075626847457
"2302",0.834934617040057
"2303",1.10244302962987
"2304",1.21151786233018
"2305",0.586276524846961
"2306",0.525567723766662
"2307",0.519890239294667
"2308",0.488794687976268
"2309",0.416368321495262
"2310",0.942178608894727
"2311",0.98316082716932
"2312",0.678851259766839
"2313",0.823893026186781
"2314",0.373634574006145
"2315",0.373986895518361
"2316",0.386362590679349
"2317",0.415009042653853
"2318",0.399986997878782
"2319",0.35125680252646
"2320",0.672449163866546
"2321",0.712233265381395
"2322",0.408653793752971
"2323",0.411105791942287
"2324",0.336620488832573
"2325",0.341787485949772
"2326",0.356429078250694
"2327",0.212552901452689
"2328",0.188511239444837
"2329",0.218253029261537
"2330",0.223922956951509
"2331",0.237443412260369
"2332",0.297005780188016
"2333",0.265187677005443
"2334",0.190163286524681
"2335",0.185908704825506
"2336",0.186991115108535
"2337",0.555497092092934
"2338",0.232860346119605
"2339",0.110188326458839
"2340",0.0944228822932552
"2341",0.0944486458207298
"2342",0.0944228822932552
"2343",0.100786217761937
"2344",0.0915379296100078
"2345",0.100567107870802
"2346",0.0831791506681744
"2347",0.0831585979882942
"2348",0.0761782504486412
"2349",0.157168248649961
"2350",0.158851313263587
"2351",0.15919032932388
"2352",0.053697417502763
"2353",0.054421975820175
"2354",0.0453469817538772
"2355",0.117679762137366
"2356",0.053697417502763
"2357",0.126881454845506
"2358",0.196048731714143
"2359",0.195299213735248
"2360",0.133632650608305
"2361",0.133434727180633
"2362",0.232229269692441
"2363",0.230955169146034
"2364",0.154705248818471
"2365",0.209963423975775
"2366",0.206149290493055
"2367",0.211509137124574
"2368",0.204837203164578
"2369",0.328519564058951
"2370",0.297886638305482
"2371",0.474492429740849
"2372",0.439785677172789
"2373",0.515422364941841
"2374",0.547703088109029
"2375",0.30411340821778
"2376",0.387244732289758
"2377",0.607363863114358
"2378",1.08917650175675
"2379",0.533228288660693
"2380",0.533564574490429
"2381",0.254760727089618
"2382",0.228602925668509
"2383",0.229896735248412
"2384",0.228602925668509
"2385",0.339614848609052
"2386",0.179175952214348
"2387",0.177762814208013
"2388",0.179591301568275
"2389",0.181828108700286
"2390",0.619894551326065
"2391",0.583390989286709
"2392",0.495494009070398
"2393",0.567361177701289
"2394",0.251166065900664
"2395",0.431147221349115
"2396",0.430735757953794
"2397",0.820533039795964
"2398",0.416860050472565
